avg_ep_avg_reward,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_size,config/eps_decay,config/eps_end,config/eps_start,config/gamma,config/learning_rate,config/num_layers,config/num_neurons,config/replay_mem,config/tau,logdir
-15.051706739899757,384.8219366073608,False,,,1,08eeaefb,22657242727940c3b69573114607982f,2023-04-27_19-29-27,1682623767,384.8219366073608,984691,b320ae3261b3,172.17.0.8,384.8219366073608,0,1,0.012624979019165,512,210,0.04418122928737703,0.876625228054033,0.9345177661857621,0.0015473243595397815,7,48,512,0.008011362948821802,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_08eeaefb_123_batch_size=512,eps_decay=210,eps_end=0.0442,eps_start=0.8766,gamma=0.9345,learning_rate=0.0015,num_layers=7_2023-04-27_19-22-57"
-40.56385445867185,227.45507049560547,False,,,1,8046d124,cce5f4c6afe746fa832117f1316c18f4,2023-04-27_19-26-50,1682623610,227.45507049560547,984693,b320ae3261b3,172.17.0.8,227.45507049560547,0,1,0.013538122177124,512,200,0.04438663323395871,0.8755579002863457,0.8912993938552148,0.0025770201384358606,8,48,256,0.0076318612120464995,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_8046d124_124_batch_size=512,eps_decay=200,eps_end=0.0444,eps_start=0.8756,gamma=0.8913,learning_rate=0.0026,num_layers=8_2023-04-27_19-22-57"
-21.06230502753897,357.4439253807068,False,,,1,cf2e22ff,6aed54aed63347bcbb323e1e7be2f452,2023-04-27_19-28-59,1682623739,357.4439253807068,984821,b320ae3261b3,172.17.0.8,357.4439253807068,0,1,0.0114691257476806,256,200,0.03161179542353617,0.8696430515793696,0.9325311824448442,0.002677909630880929,8,64,512,0.007793867713235274,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_cf2e22ff_125_batch_size=256,eps_decay=200,eps_end=0.0316,eps_start=0.8696,gamma=0.9325,learning_rate=0.0027,num_layers=8_2023-04-27_19-22-57"
-8.605325804886695,281.84423565864563,False,,,1,15a35ba1,21f9049682a543a58efb296df1f06a67,2023-04-27_19-27-45,1682623665,281.84423565864563,984953,b320ae3261b3,172.17.0.8,281.84423565864563,0,1,0.0182323455810546,256,180,0.030673761270821553,0.8726189273238605,0.9246676949575776,0.00255676348420395,5,16,256,0.00785707378248227,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_15a35ba1_126_batch_size=256,eps_decay=180,eps_end=0.0307,eps_start=0.8726,gamma=0.9247,learning_rate=0.0026,num_layers=5_2023-04-27_19-22-57"
-47.39414623795701,229.12767219543457,False,,,1,ed871621,7fcd9c81a63f4c12a46972b5463bc38b,2023-04-27_19-26-52,1682623612,229.12767219543457,984963,b320ae3261b3,172.17.0.8,229.12767219543457,0,1,0.0122578144073486,512,200,0.04127529964672713,0.8685960010246498,0.8976550294484598,0.004420251576261541,8,16,256,0.008530166756142937,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_ed871621_127_batch_size=512,eps_decay=200,eps_end=0.0413,eps_start=0.8686,gamma=0.8977,learning_rate=0.0044,num_layers=8_2023-04-27_19-22-57"
-0.8027986392684442,215.22196531295776,False,,,1,3a813925,3712135232304c4daa959b08623ce366,2023-04-27_19-26-38,1682623598,215.22196531295776,984973,b320ae3261b3,172.17.0.8,215.22196531295776,0,1,0.0109975337982177,512,210,0.04056078585955844,0.8546036513448951,0.9071107863123193,0.0011235948264584072,7,64,256,0.007408302185063834,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_3a813925_128_batch_size=512,eps_decay=210,eps_end=0.0406,eps_start=0.8546,gamma=0.9071,learning_rate=0.0011,num_layers=7_2023-04-27_19-22-58"
-10.284480980115095,308.2624318599701,False,,,1,ec339728,e6d13a27b21441549bd43c58b971cba3,2023-04-27_19-28-10,1682623690,308.2624318599701,985099,b320ae3261b3,172.17.0.8,308.2624318599701,0,1,0.01123046875,256,190,0.03184793558055751,0.8123322524756577,0.8798416301662721,0.00225237308254999,6,16,256,0.008846541348323545,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_ec339728_129_batch_size=256,eps_decay=190,eps_end=0.0318,eps_start=0.8123,gamma=0.8798,learning_rate=0.0023,num_layers=6_2023-04-27_19-22-58"
-16.383209652190903,326.501877784729,False,,,1,99abbb58,9302c67dde6b4781bddaf553849a8278,2023-04-27_19-28-34,1682623714,326.501877784729,994313,b320ae3261b3,172.17.0.8,326.501877784729,0,1,0.0124316215515136,256,210,0.035963413372162925,0.8433345011393333,0.8790896275111432,0.002809146027767339,6,48,512,0.008684121343585215,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_99abbb58_130_batch_size=256,eps_decay=210,eps_end=0.0360,eps_start=0.8433,gamma=0.8791,learning_rate=0.0028,num_layers=6_2023-04-27_19-23-03"
-16.07340314165539,368.9650020599365,False,,,1,c99d2d3a,5ba9e857807942a4824e6b645893ff9d,2023-04-27_19-29-22,1682623762,368.9650020599365,995479,b320ae3261b3,172.17.0.8,368.9650020599365,0,1,0.0125918388366699,512,210,0.04203111199625171,0.8660729266877852,0.8855287317677015,0.0015166031667395556,7,48,512,0.008071075675274353,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_c99d2d3a_131_batch_size=512,eps_decay=210,eps_end=0.0420,eps_start=0.8661,gamma=0.8855,learning_rate=0.0015,num_layers=7_2023-04-27_19-23-08"
-9.957305358913908,287.2880747318268,False,,,1,a827fa00,cd714433f610463b80b0a30ca9269a58,2023-04-27_19-28-00,1682623680,287.2880747318268,995500,b320ae3261b3,172.17.0.8,287.2880747318268,0,1,0.0124595165252685,256,180,0.044010175916811764,0.8254948729205562,0.8518605081601348,0.002803238299453546,5,32,256,0.008349600417225992,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_a827fa00_132_batch_size=256,eps_decay=180,eps_end=0.0440,eps_start=0.8255,gamma=0.8519,learning_rate=0.0028,num_layers=5_2023-04-27_19-23-08"
-14.25909696383922,220.91833901405332,False,,,1,c0726b99,fc83240202fa406d9aeb796cb22c69a2,2023-04-27_19-26-54,1682623614,220.91833901405332,995519,b320ae3261b3,172.17.0.8,220.91833901405332,0,1,0.0180044174194335,512,180,0.04279097852674275,0.8885294176672673,0.885667477219614,0.0009048458656054795,7,16,256,0.008501576417283002,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_c0726b99_133_batch_size=512,eps_decay=180,eps_end=0.0428,eps_start=0.8885,gamma=0.8857,learning_rate=0.0009,num_layers=7_2023-04-27_19-23-08"
-48.173353194336265,217.9763143062592,False,,,1,28df5057,2ca0ec261c7043a1adc619a199b0fee1,2023-04-27_19-26-52,1682623612,217.9763143062592,995541,b320ae3261b3,172.17.0.8,217.9763143062592,0,1,0.0138475894927978,512,200,0.03496689538865891,0.845103442285911,0.8558172497714782,0.000913285767824103,5,16,256,0.007298267425527065,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_28df5057_134_batch_size=512,eps_decay=200,eps_end=0.0350,eps_start=0.8451,gamma=0.8558,learning_rate=0.0009,num_layers=5_2023-04-27_19-23-08"
-7.962574465790465,296.4034821987152,False,,,1,d9863424,ad9115b96d264036a85b1678c6932662,2023-04-27_19-28-10,1682623690,296.4034821987152,995562,b320ae3261b3,172.17.0.8,296.4034821987152,0,1,0.0171434879302978,256,210,0.03735175507057297,0.8252638399543202,0.9379312234594287,0.003030449290836772,5,32,256,0.007553352769180862,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_d9863424_135_batch_size=256,eps_decay=210,eps_end=0.0374,eps_start=0.8253,gamma=0.9379,learning_rate=0.0030,num_layers=5_2023-04-27_19-23-08"
-13.817965499550615,313.4598903656006,False,,,1,a31ba58e,b82ee15671bb47648d477802ad14b808,2023-04-27_19-28-27,1682623707,313.4598903656006,995579,b320ae3261b3,172.17.0.8,313.4598903656006,0,1,0.0159664154052734,512,210,0.03045182966519075,0.8427713016694806,0.870975852484795,0.0017969284893947536,5,16,512,0.007970922202970588,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_a31ba58e_136_batch_size=512,eps_decay=210,eps_end=0.0305,eps_start=0.8428,gamma=0.8710,learning_rate=0.0018,num_layers=5_2023-04-27_19-23-08"
-13.39662175609626,327.46405124664307,False,,,1,38efbeb2,da45e6a4c46e41e0af3c6cae04399212,2023-04-27_19-28-41,1682623721,327.46405124664307,995596,b320ae3261b3,172.17.0.8,327.46405124664307,0,1,0.0178043842315673,256,180,0.03403441246894523,0.8065030664657997,0.8912010521297453,0.0023023762937275333,7,48,256,0.007341619153807354,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_38efbeb2_137_batch_size=256,eps_decay=180,eps_end=0.0340,eps_start=0.8065,gamma=0.8912,learning_rate=0.0023,num_layers=7_2023-04-27_19-23-08"
-8.988834050213718,224.6840772628784,False,,,1,12a67236,4b384d09d3a042058e8e5a27e345daaa,2023-04-27_19-26-58,1682623618,224.6840772628784,995618,b320ae3261b3,172.17.0.8,224.6840772628784,0,1,0.0132386684417724,512,180,0.037106789002473356,0.8792259075019335,0.8767839694877387,0.0025059665277559276,6,32,256,0.008618958226108291,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_12a67236_138_batch_size=512,eps_decay=180,eps_end=0.0371,eps_start=0.8792,gamma=0.8768,learning_rate=0.0025,num_layers=6_2023-04-27_19-23-08"
-44.72537079958939,212.66873264312744,False,,,1,59f30997,d5a29e4357b2463cad2566c2be501737,2023-04-27_19-26-46,1682623606,212.66873264312744,995750,b320ae3261b3,172.17.0.8,212.66873264312744,0,1,0.0140645503997802,512,220,0.034909595080562454,0.827824296618138,0.8879753593353132,0.0009764229169033733,5,48,256,0.008684782687450262,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_59f30997_139_batch_size=512,eps_decay=220,eps_end=0.0349,eps_start=0.8278,gamma=0.8880,learning_rate=0.0010,num_layers=5_2023-04-27_19-23-08"
-13.171587095629087,353.151314496994,False,,,1,97fa2e17,7a56179750b848dfb848e7b883bff9ff,2023-04-27_19-29-07,1682623747,353.151314496994,995808,b320ae3261b3,172.17.0.8,353.151314496994,0,1,0.0166146755218505,256,220,0.0306989082417235,0.8892887885211379,0.8546164276994905,0.0008215760548105427,7,64,256,0.007165291229902754,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_97fa2e17_140_batch_size=256,eps_decay=220,eps_end=0.0307,eps_start=0.8893,gamma=0.8546,learning_rate=0.0008,num_layers=7_2023-04-27_19-23-08"
-13.294796716472147,353.4121901988983,False,,,1,4606438d,5630529ca18a42cf9cbfe44ebcfa9cdb,2023-04-27_19-29-06,1682623746,353.4121901988983,995830,b320ae3261b3,172.17.0.8,353.4121901988983,0,1,0.0128908157348632,256,210,0.038720017380448724,0.8800347708010359,0.8753151836970129,0.0023799201443176466,7,64,512,0.007546497091552272,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_4606438d_141_batch_size=256,eps_decay=210,eps_end=0.0387,eps_start=0.8800,gamma=0.8753,learning_rate=0.0024,num_layers=7_2023-04-27_19-23-08"
-9.710771868913126,308.42717838287354,False,,,1,f999c688,5e02add6104548109e182331723d2cb0,2023-04-27_19-28-22,1682623702,308.42717838287354,995897,b320ae3261b3,172.17.0.8,308.42717838287354,0,1,0.0135207176208496,512,220,0.04015130546707957,0.8353840072304644,0.9282391506012055,0.004710010342760593,5,16,512,0.007577089713396193,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_f999c688_142_batch_size=512,eps_decay=220,eps_end=0.0402,eps_start=0.8354,gamma=0.9282,learning_rate=0.0047,num_layers=5_2023-04-27_19-23-08"
-43.79663281123383,221.82505321502688,False,,,1,9e42ce5a,b1b98b17805d4987b7de4b2aed50e030,2023-04-27_19-26-55,1682623615,221.82505321502688,995967,b320ae3261b3,172.17.0.8,221.82505321502688,0,1,0.0165221691131591,512,220,0.037853784012884265,0.8955627632441666,0.8728441614888307,0.0016339911141998143,5,16,256,0.007602175689676922,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_9e42ce5a_143_batch_size=512,eps_decay=220,eps_end=0.0379,eps_start=0.8956,gamma=0.8728,learning_rate=0.0016,num_layers=5_2023-04-27_19-23-08"
-17.214128286771288,376.419221162796,False,,,1,c7abb329,e23a3b6a3d9d44f691262158ed0ba745,2023-04-27_19-29-36,1682623776,376.419221162796,1002219,b320ae3261b3,172.17.0.8,376.419221162796,0,1,0.0167334079742431,512,210,0.0312544981495809,0.8210357315773776,0.8647214002349849,0.004583615642636624,7,48,512,0.008005968653418941,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_c7abb329_144_batch_size=512,eps_decay=210,eps_end=0.0313,eps_start=0.8210,gamma=0.8647,learning_rate=0.0046,num_layers=7_2023-04-27_19-23-14"
-3.402299759379209,238.94215083122253,False,,,1,2d1278d0,e910c367c17942d2a0d97094e21f5f66,2023-04-27_19-27-25,1682623645,238.94215083122253,1003135,b320ae3261b3,172.17.0.8,238.94215083122253,0,1,0.0182380676269531,512,210,0.04188718622781225,0.8404117805357973,0.8681779804615359,0.0014089733599192747,7,64,256,0.008633292062300225,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_2d1278d0_145_batch_size=512,eps_decay=210,eps_end=0.0419,eps_start=0.8404,gamma=0.8682,learning_rate=0.0014,num_layers=7_2023-04-27_19-23-20"
-12.785261121963089,235.81737065315247,False,,,1,32957bcb,93cb19a2726f466f9d1a0b3047dd9a07,2023-04-27_19-27-27,1682623647,235.81737065315247,1003892,b320ae3261b3,172.17.0.8,235.81737065315247,0,1,0.0167000293731689,512,210,0.030782481161578525,0.8188541310946152,0.8589494839715448,0.0032843291537185564,6,48,256,0.0076221577456925555,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_32957bcb_146_batch_size=512,eps_decay=210,eps_end=0.0308,eps_start=0.8189,gamma=0.8589,learning_rate=0.0033,num_layers=6_2023-04-27_19-23-26"
-12.377557809035034,387.8349828720093,False,,,1,2fa0a3f6,1035fc76c73d4ae687ab973c3a089eb4,2023-04-27_19-30-06,1682623806,387.8349828720093,1004644,b320ae3261b3,172.17.0.8,387.8349828720093,0,1,0.0174736976623535,512,180,0.03263439093077106,0.8122576093835968,0.9227871804865304,0.001789562478315395,8,32,512,0.007018598343688106,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_2fa0a3f6_147_batch_size=512,eps_decay=180,eps_end=0.0326,eps_start=0.8123,gamma=0.9228,learning_rate=0.0018,num_layers=8_2023-04-27_19-23-32"
-8.891226168667144,383.1075973510742,False,,,1,94d143aa,3ff677df1bf7478cbd69674b8d3c5ab5,2023-04-27_19-30-07,1682623807,383.1075973510742,1005519,b320ae3261b3,172.17.0.8,383.1075973510742,0,1,0.0181212425231933,512,180,0.04136924923350695,0.83804474463293,0.8712707106651479,0.002273696488649576,5,64,512,0.008791178571908087,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_94d143aa_148_batch_size=512,eps_decay=180,eps_end=0.0414,eps_start=0.8380,gamma=0.8713,learning_rate=0.0023,num_layers=5_2023-04-27_19-23-38"
-15.07840047388822,364.2059576511383,False,,,1,3128ecf2,062a3d9843764f3c9c7f129e0822250f,2023-04-27_19-29-55,1682623795,364.2059576511383,1006315,b320ae3261b3,172.17.0.8,364.2059576511383,0,1,0.0146069526672363,256,200,0.043577598323158384,0.8841095154754529,0.9263961766578792,0.0018454571345035236,7,64,512,0.007796838429616194,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_3128ecf2_149_batch_size=256,eps_decay=200,eps_end=0.0436,eps_start=0.8841,gamma=0.9264,learning_rate=0.0018,num_layers=7_2023-04-27_19-23-44"
-14.082023215192208,425.4200689792633,False,,,1,c8275e2b,2d6828d750114236a3ba821e3d98adf2,2023-04-27_19-31-02,1682623862,425.4200689792633,1007244,b320ae3261b3,172.17.0.8,425.4200689792633,0,1,0.0163516998291015,512,180,0.04107569098087433,0.8832441652686259,0.8727113586757235,0.003890047866310571,7,64,512,0.008020947287549216,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_c8275e2b_150_batch_size=512,eps_decay=180,eps_end=0.0411,eps_start=0.8832,gamma=0.8727,learning_rate=0.0039,num_layers=7_2023-04-27_19-23-50"
-19.36314516473417,365.0337646007538,False,,,1,3bc8a061,60fe49c085604c4480e544589ef856c1,2023-04-27_19-30-08,1682623808,365.0337646007538,1007982,b320ae3261b3,172.17.0.8,365.0337646007538,0,1,0.0185356140136718,256,220,0.032202105454150066,0.8610249026622374,0.9104986482008708,0.004521056176223696,8,48,256,0.007273539118148952,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_3bc8a061_151_batch_size=256,eps_decay=220,eps_end=0.0322,eps_start=0.8610,gamma=0.9105,learning_rate=0.0045,num_layers=8_2023-04-27_19-23-57"
-9.672163500548484,345.2047116756439,False,,,1,8360036b,89a80bd30f784319bccb2c0ab8f4db00,2023-04-27_19-29-55,1682623795,345.2047116756439,1008840,b320ae3261b3,172.17.0.8,345.2047116756439,0,1,0.0161530971527099,512,180,0.03840590365047905,0.8895721880978616,0.8883381562113706,0.002971238826312172,5,16,512,0.00803519146610511,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_8360036b_152_batch_size=512,eps_decay=180,eps_end=0.0384,eps_start=0.8896,gamma=0.8883,learning_rate=0.0030,num_layers=5_2023-04-27_19-24-03"
-13.178409964432122,338.8567819595337,False,,,1,38345242,96951ea098574a948eb4061493f83cf4,2023-04-27_19-29-55,1682623795,338.8567819595337,1009809,b320ae3261b3,172.17.0.8,338.8567819595337,0,1,0.0173821449279785,256,220,0.03453182549152948,0.8980039576653975,0.9488104984077715,0.0038237910401537983,6,32,256,0.008365297882840591,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_38345242_153_batch_size=256,eps_decay=220,eps_end=0.0345,eps_start=0.8980,gamma=0.9488,learning_rate=0.0038,num_layers=6_2023-04-27_19-24-09"
-6.903886249810132,384.3445611000061,False,,,1,d9c15ff9,9af19204f1aa4e0dba908c4f1c4e22b8,2023-04-27_19-30-46,1682623846,384.3445611000061,1010536,b320ae3261b3,172.17.0.8,384.3445611000061,0,1,0.0159633159637451,256,220,0.041632710941331745,0.882919166660988,0.8542021441582447,0.00102341092250747,8,48,256,0.0071660852847656095,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_d9c15ff9_154_batch_size=256,eps_decay=220,eps_end=0.0416,eps_start=0.8829,gamma=0.8542,learning_rate=0.0010,num_layers=8_2023-04-27_19-24-16"
-43.89645237843143,237.9217739105225,False,,,1,ee746031,85027a1516fd4634900db7542355b46b,2023-04-27_19-28-26,1682623706,237.9217739105225,1011260,b320ae3261b3,172.17.0.8,237.9217739105225,0,1,0.0169546604156494,512,200,0.0369247814748027,0.8585573378584374,0.9250435958681374,0.0028618126576449524,5,16,256,0.008565886240661163,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_ee746031_155_batch_size=512,eps_decay=200,eps_end=0.0369,eps_start=0.8586,gamma=0.9250,learning_rate=0.0029,num_layers=5_2023-04-27_19-24-22"
-10.34237601909638,335.3717517852783,False,,,1,89a17f60,eec194ba55d14066a89063e4c2a431f1,2023-04-27_19-30-10,1682623810,335.3717517852783,1012063,b320ae3261b3,172.17.0.8,335.3717517852783,0,1,0.0126340389251708,256,180,0.03817466203308082,0.8365405300943682,0.8924334428839439,0.0032024498596749757,6,16,256,0.007911520452898073,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_89a17f60_156_batch_size=256,eps_decay=180,eps_end=0.0382,eps_start=0.8365,gamma=0.8924,learning_rate=0.0032,num_layers=6_2023-04-27_19-24-28"
-12.962571538778326,382.9690499305725,False,,,1,bc6f3026,43adfc81519f4b709c35d5205abb9e6e,2023-04-27_19-31-03,1682623863,382.9690499305725,1012832,b320ae3261b3,172.17.0.8,382.9690499305725,0,1,0.011625051498413,512,180,0.03151506138964296,0.8672951573987244,0.8680804918694879,0.0007307681491470834,6,32,512,0.007386153590214592,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_bc6f3026_157_batch_size=512,eps_decay=180,eps_end=0.0315,eps_start=0.8673,gamma=0.8681,learning_rate=0.0007,num_layers=6_2023-04-27_19-24-34"
-47.707577862118825,256.74227261543274,False,,,1,e901d818,b88d94056e3848a8b2999fe1bdbddb10,2023-04-27_19-29-03,1682623743,256.74227261543274,1013764,b320ae3261b3,172.17.0.8,256.74227261543274,0,1,0.016674518585205,512,190,0.044510007795020075,0.8062179198682827,0.8876764969022934,0.0011200659856987324,7,16,256,0.007059673205978139,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_e901d818_158_batch_size=512,eps_decay=190,eps_end=0.0445,eps_start=0.8062,gamma=0.8877,learning_rate=0.0011,num_layers=7_2023-04-27_19-24-40"
-14.31569570382716,347.39101815223694,False,,,1,7b90b2da,d513e2949a5f40bd8bff3dd7a36a84bd,2023-04-27_19-30-39,1682623839,347.39101815223694,1014485,b320ae3261b3,172.17.0.8,347.39101815223694,0,1,0.0157039165496826,256,180,0.03934565010558412,0.8559542206833972,0.926056861445611,0.0032693915757263424,6,16,512,0.007195046406322375,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_7b90b2da_159_batch_size=256,eps_decay=180,eps_end=0.0393,eps_start=0.8560,gamma=0.9261,learning_rate=0.0033,num_layers=6_2023-04-27_19-24-46"
-13.618587276047275,253.1976368427277,False,,,1,edee74e4,93894a6ab47046babfaa7ca1d76104ad,2023-04-27_19-29-11,1682623751,253.1976368427277,1015197,b320ae3261b3,172.17.0.8,253.1976368427277,0,1,0.0159249305725097,512,190,0.032261139234465004,0.8125630624357656,0.8703367999616171,0.00219689871144318,5,16,256,0.008173936632391694,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_edee74e4_160_batch_size=512,eps_decay=190,eps_end=0.0323,eps_start=0.8126,gamma=0.8703,learning_rate=0.0022,num_layers=5_2023-04-27_19-24-52"
-11.311041065705671,390.2173013687134,False,,,1,90a526c7,4d3769d56ce14ea1b1d31473fe467188,2023-04-27_19-31-35,1682623895,390.2173013687134,1015904,b320ae3261b3,172.17.0.8,390.2173013687134,0,1,0.0182230472564697,512,220,0.0440557349293275,0.8516177275228615,0.9254106380418785,0.0020712884993413514,8,16,512,0.007890540047571715,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_90a526c7_161_batch_size=512,eps_decay=220,eps_end=0.0441,eps_start=0.8516,gamma=0.9254,learning_rate=0.0021,num_layers=8_2023-04-27_19-24-58"
-17.493723267084228,401.7852470874786,False,,,1,7193bdf7,307832e2c27e45daa956ab939292bdeb,2023-04-27_19-31-53,1682623913,401.7852470874786,1016620,b320ae3261b3,172.17.0.8,401.7852470874786,0,1,0.0162992477416992,512,180,0.037892023326023774,0.8136429497216917,0.9251103655503332,0.0009962800636220278,8,16,512,0.007955885867287616,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_7193bdf7_162_batch_size=512,eps_decay=180,eps_end=0.0379,eps_start=0.8136,gamma=0.9251,learning_rate=0.0010,num_layers=8_2023-04-27_19-25-05"
-12.404595764271166,357.5408501625061,False,,,1,08d7d34b,ab1c5b1d7869472e9a3d47b58f6a2273,2023-04-27_19-31-15,1682623875,357.5408501625061,1017436,b320ae3261b3,172.17.0.8,357.5408501625061,0,1,0.0167667865753173,256,190,0.041338354455577264,0.8882184438553935,0.929479843624226,0.0029864071987111716,7,16,256,0.007394260716444598,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_08d7d34b_163_batch_size=256,eps_decay=190,eps_end=0.0413,eps_start=0.8882,gamma=0.9295,learning_rate=0.0030,num_layers=7_2023-04-27_19-25-11"
-13.767516927832467,371.7214033603668,False,,,1,cb279a01,a5a39d76ab5643779490b8938da558f3,2023-04-27_19-31-35,1682623895,371.7214033603668,1018264,b320ae3261b3,172.17.0.8,371.7214033603668,0,1,0.0125229358673095,256,190,0.03472499322657518,0.8973741491706028,0.8579089918869176,0.0032875643662754325,8,32,512,0.008094660701269435,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_cb279a01_164_batch_size=256,eps_decay=190,eps_end=0.0347,eps_start=0.8974,gamma=0.8579,learning_rate=0.0033,num_layers=8_2023-04-27_19-25-17"
-0.858474063161624,251.3293640613556,False,,,1,092695cd,32be5f4f4e2e4c34b822090132135123,2023-04-27_19-29-41,1682623781,251.3293640613556,1019040,b320ae3261b3,172.17.0.8,251.3293640613556,0,1,0.0189542770385742,512,190,0.04444136566167008,0.8703136213927891,0.8730042911842526,0.0009896091721333133,6,48,256,0.008310227372766968,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_092695cd_165_batch_size=512,eps_decay=190,eps_end=0.0444,eps_start=0.8703,gamma=0.8730,learning_rate=0.0010,num_layers=6_2023-04-27_19-25-23"
-14.96096616435989,396.75459694862366,False,,,1,6cc03980,9639e6bbb3dd472dbe032d53e9b42c0a,2023-04-27_19-32-13,1682623933,396.75459694862366,1019737,b320ae3261b3,172.17.0.8,396.75459694862366,0,1,0.0173242092132568,256,200,0.034328500025754556,0.8831640278556216,0.9084634370070112,0.001965026907996843,6,64,512,0.007362749218105481,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_6cc03980_166_batch_size=256,eps_decay=200,eps_end=0.0343,eps_start=0.8832,gamma=0.9085,learning_rate=0.0020,num_layers=6_2023-04-27_19-25-30"
-9.926909421732333,361.7058584690094,False,,,1,a60a02a1,172e0e89a8d548e18dec362f231b9c7a,2023-04-27_19-31-45,1682623905,361.7058584690094,1020431,b320ae3261b3,172.17.0.8,361.7058584690094,0,1,0.0188269615173339,256,180,0.038820170792977685,0.8858950483906928,0.880925716925414,0.002780547076668812,6,16,512,0.0077119512134104255,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_a60a02a1_167_batch_size=256,eps_decay=180,eps_end=0.0388,eps_start=0.8859,gamma=0.8809,learning_rate=0.0028,num_layers=6_2023-04-27_19-25-36"
-10.251651838391826,395.2864255905152,False,,,1,551e1520,70388caa84c0436aa312378784543391,2023-04-27_19-32-25,1682623945,395.2864255905152,1021232,b320ae3261b3,172.17.0.8,395.2864255905152,0,1,0.0175566673278808,256,190,0.04058680746824499,0.8404772211850692,0.8728365617197813,0.0012583899463477844,7,64,256,0.007964306567702722,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_551e1520_168_batch_size=256,eps_decay=190,eps_end=0.0406,eps_start=0.8405,gamma=0.8728,learning_rate=0.0013,num_layers=7_2023-04-27_19-25-43"
-12.40954683986086,358.12060022354126,False,,,1,fb1238ff,329b0221a36946b880aef4c9cbb73935,2023-04-27_19-31-54,1682623914,358.12060022354126,1022925,b320ae3261b3,172.17.0.8,358.12060022354126,0,1,0.0188562870025634,256,220,0.04245386574362957,0.8022505124408454,0.9178344157893812,0.0019788215957002825,7,16,256,0.007747506270238588,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_fb1238ff_169_batch_size=256,eps_decay=220,eps_end=0.0425,eps_start=0.8023,gamma=0.9178,learning_rate=0.0020,num_layers=7_2023-04-27_19-25-49"
